Date,Observed,"10,1,0+t","10,1,0+None","8,1,2+t","10,1,1+t","8,1,2+None","10,1,1+None","9,1,2+t","4,1,8+t","9,1,2+None","9,1,1+t","4,1,8+None","9,1,1+None","4,1,6+t","9,1,0+t","9,1,0+None","9,1,3+t","10,1,2+t","9,1,3+None","2,1,5+t","2,1,5+None","10,1,2+None","4,1,5+t","0,1,10+t","4,1,5+None","0,1,10+None","4,1,9+None","2,1,6+None","1,1,10+t","2,1,9+t","6,1,2+None","2,1,9+None","10,1,3+None","1,1,10+None","2,2,6+None","2,1,8+t","2,1,8+None","3,1,9+t","3,1,8+t","3,1,9+None","2,1,10+t","1,1,9+t","1,1,9+None","3,1,8+None","0,1,9+None","0,1,9+t","2,2,8+None","3,1,10+t","8,1,1+t","6,1,1+t","6,1,1+None"
2023-05-17,314.0,312.02111491964956,311.8302558069702,311.7282777078606,311.9410634154716,311.5124032039013,311.76900469364404,311.9352713403144,311.53864814304706,311.74301141641234,311.98988628727534,311.3114220022235,311.8081266817393,311.9842854871973,311.9251507329606,311.74703691225835,311.96209164973595,311.94857763992854,311.77635634352504,311.18751166471714,310.986560746293,311.79524229861676,311.68553550229115,312.1349629995241,311.49007244955067,311.9454092816424,312.1970033787814,310.95107426906975,312.0729578828027,312.26163966971853,310.9204751045686,312.07775568775196,311.87169312726394,311.8984149462935,311.185990540502,311.76220422320034,311.5497127366065,312.26661202865614,312.0333661577141,312.0861940149542,312.055193589559,312.0687768370111,311.8911004848898,311.8304669557915,311.84698228327295,312.0234479524412,311.1953051175137,312.25884972439013,311.71520397484653,311.8278952107223,311.6311757315251
2023-05-18,318.519989,314.1200158197039,313.9355167470277,313.92556785421004,314.122284262424,313.7243052830458,313.93993683926936,313.8400721593251,313.7144237117283,313.641592867871,314.15426225311285,313.5151148700422,313.9742183883444,314.40076409020526,314.18395945562645,314.0075364125885,313.909647512992,314.1284622883586,313.72372761579686,314.1478542519611,313.9578115265869,313.9606407720958,313.61974433759315,314.04190942929074,313.42906644481627,313.86466908343954,313.6339378938387,313.95818482122985,314.0798744505177,313.79908020253697,314.0460481689374,313.61723170761684,313.9997078829477,313.8967830888587,314.160432349955,313.8206953162871,313.62201900034705,313.83527729368075,313.7013584179854,313.6497954735055,314.07100594963424,314.25333512720863,314.07084516860465,313.49475156858347,314.14647852711363,314.3235894561649,314.15300749424426,313.7936071936484,313.80777190962704,313.5523297742269,313.3517882832533
2023-05-19,318.339996,317.9208386053465,317.74258012288686,318.1784597016697,317.876021333735,317.9850987927554,317.6960781289094,318.11390963840034,318.0758667826308,317.919860464163,318.0577774861057,317.90077012934853,317.87943183812496,317.80537084922094,318.2082083201783,318.0316258696243,318.11094658511973,317.87896807613254,317.9281715087991,318.2942786973799,318.1195609468253,317.70396710580087,318.04738540564256,317.8866270271222,317.86401915219545,317.7155263633277,317.50052463505796,318.22827336014944,317.8643680459344,318.08516990634166,318.1026953527964,317.87954167862824,317.71977361366345,317.6919216275594,318.3121716295213,318.3833413258482,318.1931229573529,318.17558968100167,318.284049098098,317.9872847124416,317.864799815541,318.28850171917475,318.10251218444006,318.0945067399227,318.3509310279392,318.5343164895751,318.4465949008782,318.0845157205514,318.33697551856073,318.5592199938286,318.36698575762625
2023-05-22,321.179993,318.1494393828682,317.9626011074845,317.9953781188167,317.9758788934673,317.79223881019186,317.8031646833995,318.1959862260218,318.016305200979,318.01499443055854,318.12423746813823,317.83592129565676,317.94743181962457,317.5263238124766,318.02336605386785,317.84987470108865,318.1891095898668,317.975995939805,318.0109271463898,318.0319836791954,317.84370023149575,317.7932656331423,318.8531164723929,317.9188782450833,318.66745259483326,317.72839672053857,317.42193485883354,317.6541815330392,317.6973738964807,318.20159768735095,317.8081365656095,318.0179732087846,317.7811116695126,317.5379451275255,318.0501237124932,317.90210438322157,317.701219869648,318.1545649766402,318.103658587434,317.9727429098691,317.69904758000735,317.9622756016563,317.77823747049115,317.91029970448676,317.7566162800261,317.9428798809405,317.8028122092544,318.2021042520257,318.02031541527225,318.1352258473777,317.9486872881235
2023-05-23,315.26001,321.7969244282249,321.61938460940513,321.7975571547426,321.7638338133757,321.6083959871399,321.59049475461575,321.7169260453104,322.17808277208445,321.5300939247757,321.74021663927454,321.9852886876953,321.5716336611712,321.45396575973984,321.6863914128815,321.5213053483774,321.7730309297233,321.76699566172545,321.5971848387029,321.48786918276966,321.3146614461015,321.6026185353114,321.41921027556464,321.84629979301127,321.2444732372468,321.6631834280368,321.9998726346275,321.39676180095813,321.7611328292792,321.77169084938413,321.2402690562309,321.60805022181927,321.597306331497,321.5988049838186,321.51244030419775,321.70240290185313,321.5145765798805,321.7511176405394,321.6308755667652,321.5778882421389,321.74748286472146,321.6321610238996,321.46260833156,321.4388722710394,321.29544177834777,321.4655392332147,321.65621059959454,321.7698965891393,321.3788930961674,321.1313707890688,320.94834098845536
2023-05-24,313.850006,315.1163798750834,314.92912621181154,315.0939961810295,315.1737315480135,314.89276274469336,314.97231913061063,314.9836027073376,315.0441387916782,314.78028602056054,315.26437308453797,314.83023719654346,315.0756811721701,316.0170061052104,315.4976944238844,315.3100262822993,314.97369247728307,315.1785061987215,314.77983927824755,315.4277721082394,315.2223840289115,314.9914990509282,315.71736413577355,315.26857251232866,315.5138600467069,315.0841593691458,315.4263075983834,315.02868138023496,315.38798376959426,315.0367361470268,315.1403656347704,314.8367413050951,315.0205634818523,315.1889636652845,315.4300614281854,315.23306339691294,315.03602462782726,315.08578691914937,315.188333759752,314.8930488178779,315.3751727312488,315.34338573763694,315.15754627185265,314.9928195456748,315.29109273970107,315.4771178776157,315.2174161721193,315.03543845140535,315.5803299776015,315.65985668785163,315.46135824992945
2023-05-25,325.920013,314.2449033514994,314.0438506599681,314.33690591490057,314.08111966145856,314.1280411125543,313.88780329771004,314.451845103457,314.0490953835615,314.2578809165965,314.2261442344096,313.8458698682267,314.0357523087169,314.9645043950223,314.0816333308666,313.89567554060227,314.4174859641001,314.07780420795297,314.2251634860546,314.71729891504276,314.5097452992354,313.8710819093472,314.14236062691225,314.0765601590879,313.93634567089504,313.87944384159454,313.97813287485224,314.46614610066194,314.0157651752322,314.22719247066806,314.44061249251035,314.0305290580728,313.8737517030224,313.8239107068894,314.7193274044612,314.1605948895832,313.96222176094403,314.1999052197044,314.1776169103386,314.00885479121945,314.0190346021922,314.05679029723603,313.87109938198245,313.9760545272586,313.78193666302576,313.96658134654183,314.71110579931866,314.2295201986733,314.30298577361384,314.3727834877403,314.1648601969621
2023-05-26,332.890015,325.14380409721616,324.9727699388896,325.17698807342146,325.1092329261045,324.9887094474603,324.94157445103644,325.27880808977375,324.8893649861155,325.10469454548013,325.0435171298549,324.7113196275119,324.8838631112016,324.6746234068019,324.9944378953387,324.83657930969923,325.31881911142733,325.1108291342301,325.1526866761689,325.1055347592897,324.91937037133135,324.9500713386474,325.0764084560948,325.26876191467113,324.89402037246464,325.1039484320989,324.6784436599301,324.93226550374544,325.24717875346175,325.4498428336109,324.87718092590677,325.29018284628006,324.9391950929149,325.0875513813115,325.1239268298477,325.2876249655193,325.1064788136132,325.44236788578894,325.3197009234415,325.2808231838035,325.24655988069856,325.2308867747075,325.0743004580423,325.13898409926225,325.0634583385826,325.2178984843706,325.20168370523066,325.4482758767649,324.82239046202477,325.00307874560673,324.813457206189
2023-05-29,332.050003,332.5596164007193,332.407787572218,331.91482327014523,332.59699890590855,331.7351964212139,332.43913201922624,332.09075878963637,332.4657047743493,331.9302749055027,332.55428977997764,332.2980265259596,332.408135158343,331.7957684173324,332.545912565882,332.4025801726399,332.1647950425489,332.60018997176155,332.0152846628494,332.3738611690802,332.2032191053,332.4520824999458,332.83629461283243,332.28911531624715,332.67031113074233,332.14601318722475,331.94155913855747,332.13962763681724,332.3010520655188,331.99549438164365,332.2864283413174,331.84111694914276,332.472244935653,332.1555638250919,332.415842849093,331.9794534205445,331.81129208180386,332.05577623088834,331.9497680297146,331.90514032086526,332.3029134757592,332.48652296279795,332.339954114657,331.7805614274928,332.4221435351599,332.5654705374319,332.3468305191105,331.9923629221887,332.2436910744934,332.5008757725419,332.32454568123023
2023-05-30,331.209991,331.4318812156581,331.2760881351044,331.4405649142237,331.46026908792487,331.2550474615752,331.2933308262431,331.46682606908155,331.91762569730736,331.28942578418787,331.52001683938613,331.7301252457954,331.36527843156483,331.3130267747631,331.59781037324035,331.44583989817704,331.56628147236205,331.4627676362353,331.40631539834925,331.21754188121804,331.06330019099676,331.2992417296933,331.26590095240164,331.49857705601903,331.09031321511776,331.34676766343483,331.821576643168,331.28298943753106,331.45544033068313,331.6085382653208,331.16799008735893,331.4395351412026,331.3181502081507,331.3096842546294,331.26507013373515,331.4658773858945,331.2829814148083,331.6836569567872,331.48023545706667,331.5288704527646,331.453718024851,331.63813723665396,331.4869929617065,331.2960554104634,331.55400123048423,331.7028514939106,331.50880472318073,331.60739169392303,331.08004763605334,331.1899429133104,331.0082823958489
2023-05-31,328.390015,331.9857309104325,331.82363544222846,331.7913773593603,331.91527013649267,331.59879777600304,331.7486110846974,331.889041821995,331.606564538645,331.7104269294021,332.1259608086715,331.42141225421716,331.96304490535414,332.75087459711597,332.20058362928296,332.04130026341943,331.95429369651913,331.9146988163932,331.78937869045865,331.900685944162,331.72610215551396,331.7439185031747,331.9715383741443,332.1021234011537,331.8023123075195,331.9413034659042,331.92301427858814,331.4811074843789,331.9813298735507,332.1752213942557,331.52194977404486,332.01989533368766,331.74322964984,331.84092435590895,331.93750138350924,331.7197849703854,331.5268179788755,332.17235910671184,331.90814239510456,332.0153718555955,331.9766082335443,332.1438030062392,331.988956639878,331.7218188350802,331.9378827477675,332.08968272841685,331.58818842187776,332.1715394572273,331.8432458176559,331.8634574774568,331.68458327761203
2023-06-01,332.579987,328.6321823293113,328.45736185750036,328.6902132180072,328.4929334027274,328.500107617701,328.32192795867735,328.572008427271,328.63754599375557,328.38084926990837,328.79123705620555,328.4572658902494,328.6153313479361,329.0945923239758,328.93807921532505,328.7642602030633,328.6136118012927,328.492685837213,328.43518440018846,328.7751704908074,328.5737601422435,328.3185126034449,329.33252447641263,328.4785603861983,329.11969364750036,328.30964042460687,328.41373892809315,328.30707794993214,328.37187521579074,328.4082798750151,328.3020377003483,328.2312307344255,328.3085887657222,328.21844696443947,328.7939229606909,328.5272107446806,328.3443192284241,328.4525726791819,328.44371153384384,328.27886444168746,328.3666079319645,328.66166722779917,328.49261668615213,328.25738118118807,328.604784960356,328.77289939884605,328.5962310146632,328.40415664522595,328.7751215565006,328.7083413933443,328.53189185128286
2023-06-02,335.399994,332.3803335089996,332.2047466801694,332.69456302577044,332.13821007990816,332.5171413549544,331.98492067949894,332.62232372225947,332.12124817327344,332.4451596442093,332.40235582401135,331.9448712332316,332.2336071491065,331.71764893125135,332.31457138251324,332.15012778142903,332.58650569251313,332.1364480227346,332.4141078290007,332.4922519012713,332.2950713881086,331.97683163903895,332.55098707305774,332.1450638346147,332.3407315654989,331.9831267078364,331.8649426409135,332.2722146947245,332.0532632307919,332.40398453849343,332.2352545275933,332.22052850127335,331.96657087468014,331.90437604757415,332.51718031791677,332.7412646966196,332.57635388304544,332.42955660295127,332.64025532963603,332.25811567296995,332.0494501692907,332.3828080444746,332.21772279150196,332.47533860531513,332.24590192644416,332.40546888063244,332.62175060718687,332.40534199720025,332.447788182115,332.10172333799403,331.91474295339816
2023-06-05,335.940002,334.1923140024129,334.02509367185877,334.165171852501,334.0911465757837,333.98439846585796,333.93668427546123,334.3092017543173,334.2971588284587,334.14375647941705,334.2103571262958,334.1212266932308,334.048555052312,334.580562820531,334.3323485207435,334.17023359070134,334.2879034855473,334.0952344911973,334.1253291555061,335.51083898924577,335.3193250621124,333.9547668905979,334.7186684692418,334.16096549938425,334.54326745211523,334.00207443961574,333.8556995219063,335.27543465483785,334.0997165748573,334.322119914987,335.38902426220056,334.16199158063637,333.96844234468335,333.95165872821536,335.54197950505744,334.3135174966328,334.1543894368173,334.2881091829033,334.28214237692373,334.12895135712085,334.09186998396075,334.31315917177716,334.15474911732724,334.11673868096676,334.3483525696345,334.5071801470259,335.501674704469,334.32340145057333,334.65752404866674,335.2336380307005,335.0325690252907
2023-06-06,333.679993,335.9278380255257,335.7590386858231,335.27418985113525,335.7981955111684,335.0717789409596,335.64810060294184,335.6677032931541,335.750853410421,335.50070269460895,335.7827983733781,335.54228651255255,335.6293358534484,335.6415350689391,335.5494576000303,335.3999316836324,335.7719343608027,335.80010129120325,335.6164488231936,335.56473838191243,335.3789916131889,335.65124712051926,335.7323225737184,336.0737722396842,335.55312876475045,335.90473841647616,336.00610808236775,335.4624713423036,335.90875289883274,335.8954972587733,335.40617057176587,335.75297486958704,335.6765863838261,335.7690888819953,335.5994885523114,335.36008115481593,335.1765053622065,335.9052647599826,335.43704622515577,335.7586853525442,335.9000138466904,335.7765788792685,335.6331742601143,335.24735628747595,335.36333667172283,335.507783178287,335.71645002450197,335.8943978376571,335.2720195273431,335.9840921749434,335.7846511819657
2023-06-07,323.380005,335.19310079846935,335.03086492173964,334.7002231954367,335.327847477181,334.4807238340471,335.15320111911626,334.9166357750285,334.94207346470444,334.72147569159443,335.1889348913744,334.7285043890779,335.0305650581337,335.16717858620075,335.21242154637997,335.05833076223485,335.13817712687745,335.3345387499754,334.9705965523768,334.1694534629465,333.9774590188915,335.1825719627992,334.4687957308777,335.27208108149307,334.27962904585036,335.11311855211625,335.30587123686644,333.9189215610271,335.35647209656304,335.0651688963344,333.96302793373394,334.9037941901257,335.21266795745277,335.19212958314586,334.20004815054165,334.35759974772793,334.1412949805326,335.16265288535664,334.6244521827542,335.0071563493476,335.3379607450285,335.12475672001585,334.97700684571873,334.4168017206865,334.83859882053054,334.9799935257421,334.0951998946406,335.05788950533076,333.857754085646,333.85470097721964,333.6523530324676
2023-06-08,325.26001,324.7463344471599,324.5599816507182,324.2932879722242,324.8382526920026,324.06155743293823,324.62210614020063,324.14413535258564,324.86594124604676,323.9117553901399,325.18514946036976,324.64398324776784,324.98138276742895,325.20533368883724,325.6243298937389,325.4240388134495,324.29173960494006,324.84119562388884,324.0858701317287,324.52061718485356,324.2993190071789,324.6372922951009,325.0375061708967,324.5713479315481,324.8115120731185,324.3928691543266,324.5875954838095,324.22790183295916,324.6527725650375,324.2998208470741,324.1863773392459,324.0921551330708,324.67677990580364,324.4536958640712,324.5220644485756,324.24268088494455,324.0175890819973,324.39241967905207,324.1738354100313,324.19267768554636,324.6521315972276,325.11505991829574,324.9175655621895,323.94268444553217,325.26112277729584,325.45177633543176,324.46957649229483,324.29151165679616,324.89926581730583,324.80379200155227,324.58394916646404
2023-06-09,326.790009,324.92374977044756,324.71307238485724,325.5841618341748,324.5139848707171,325.3612005604017,324.32501644817205,325.42819527808297,324.775888855155,325.1999230490192,325.2238941806333,324.55830928716296,325.0089646761406,325.0191273858969,325.31400869228,325.1038971148753,325.41809999801353,324.5058069806948,325.2037212449045,325.60244488908427,325.3760152818053,324.2858882499576,325.16123775149435,324.67797936422517,324.95615140022034,324.4798041146253,324.43499100247607,325.2904522755883,324.4291970452848,325.2318918628894,325.3211192484793,324.99959899793373,324.25862387795047,324.2564073983587,325.6044382550042,325.5514705218605,325.33407920082556,325.30595141588145,325.4278288470606,325.0927536593674,324.4409889083581,325.2116953309302,324.99992015613105,325.20809233008254,325.22014359163705,325.4287392207609,325.5530750233004,325.2299288484003,325.4694645752396,325.32207289774436,325.1011961800142
2023-06-12,331.850006,327.0483508837933,326.831324031046,327.3827695017744,326.62693157091473,327.15483642919287,326.45553212090243,327.5319393113266,326.600435132769,327.32163469469316,327.0301659819696,326.3825423248231,326.8238174396305,326.18355023446315,326.972488993209,326.7690014356471,327.4853809268509,326.6255569499564,327.2781698102944,327.3816903460804,327.16611012069217,326.4461270934127,326.54775488942244,327.06868221081504,326.35812755017736,326.85673991353417,326.1915597929327,327.246322318497,326.7467851907878,327.4664699950207,327.2256625336245,327.25492280596495,326.39606405350287,326.5837489191547,327.38665388873517,327.361654589198,327.1427646450263,327.4177388573985,327.5009772556113,327.2079725829144,326.74373603980405,327.20384440235637,326.9970176873541,327.2899377525402,326.90718833556076,327.11081645647505,327.5186765564651,327.46579753093704,327.2223576772966,327.3048013958084,327.0803946335431
2023-06-13,334.290009,331.23906394059713,331.03314334392576,330.6955495961661,331.0455061713723,330.476796774378,330.8733967212021,330.77736845309084,331.3629063171449,330.5743260704348,331.1462957165047,331.14506950689145,330.9528916514416,330.7942362692227,331.09056241720555,330.8995881257271,330.8162699004112,331.0520374718144,330.62015673135045,331.07452730485613,330.87707075784664,330.9008185631302,331.31391515404687,330.89546631824635,331.1200848780338,330.6944965829591,331.0223746596716,330.99816771296855,330.8267072472972,330.72344328452994,331.0611224370769,330.52573576755873,330.92308813340753,330.6449730512889,331.0981269345691,330.8126566721403,330.60633485031946,330.73103118728517,330.64515232655503,330.5326866694964,330.8015489112049,330.9424065070775,330.7461427356435,330.4277097725351,330.92336240317843,331.1210831832233,331.22078799805456,330.7219130438518,331.12317325048343,331.41321306094846,331.1976452935482
